"WC","WPS","Sixltr","Dic","function.","pronoun","ppron","i","we","you","shehe","they","ipron","article","prep","auxverb","adverb","conj","negate","verb","adj","compare","interrog","number","quant","affect","posemo","negemo","anx","anger","sad","social","family","friend","female","male","cogproc","insight","cause","discrep","tentat","certain","differ","percept","see","hear","feel","bio","body","health","sexual","ingest","drives","affiliation","achieve","power","reward","risk","focuspast","focuspresent","focusfuture","relativ","motion","space","time","work","leisure","home","money","relig","death","informal","swear","netspeak","assent","nonflu","filler","AllPunc","Period","Comma","Colon","SemiC","QMark","Exclam","Dash","Quote","Apostro","Parenth","OtherP"
22,22,36.36,40.91,18.18,4.55,0,0,0,0,0,0,0,0,13.64,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,4.55,0,0,0,0,0,4.55,0,0,0,0,9.09,0,9.09,0,0,4.55,4.55,4.55,0,0,0,4.55,0,0,4.55,0,0,4.55,9.09,4.55,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0
19,19,31.58,63.16,31.58,10.53,10.53,0,0,10.53,0,0,0,10.53,5.26,0,5.26,5.26,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,15.79,0,0,0,0,26.32,21.05,0,5.26,5.26,0,0,0,0,0,0,10.53,0,10.53,5.26,0,0,0,0,0,0,0,5.26,10.53,5.26,5.26,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,42.86,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0
17,17,41.18,29.41,11.76,0,0,0,0,0,0,0,0,0,11.76,0,11.76,0,0,11.76,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,36.84,21.05,5.26,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,5.26,0,5.26,0,0,0,5.26,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,36.36,45.45,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,9.09,27.27,9.09,0,0,0,18.18,18.18,0,0,0,0,9.09,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,20,60,20,0,0,0,0,0,0,0,0,0,20,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,42.31,42.31,19.23,3.85,0,0,0,0,0,0,0,15.38,0,0,3.85,0,0,3.85,7.69,0,0,0,0,3.85,3.85,0,0,0,0,7.69,0,0,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,3.85,0,3.85,3.85,3.85,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,45.83,54.17,33.33,8.33,4.17,0,0,4.17,0,0,0,0,8.33,0,20.83,0,0,16.67,4.17,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,16.67,12.5,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,16.67,4.17,4.17,4.17,0,0,0,0,0,0,0,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
4,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,64.71,64.71,17.65,5.88,0,0,0,0,0,0,0,5.88,5.88,0,5.88,5.88,0,17.65,11.76,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,41.18,11.76,23.53,5.88,5.88,5.88,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,11.76,11.76,0,0,0,0,0,11.76,0,0,0,0,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0
10,10,70,50,20,10,10,0,0,0,10,10,0,0,0,0,10,0,0,10,0,0,0,0,10,10,0,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,42.86,47.62,9.52,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,28.57,4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,14.29,4.76,4.76,4.76,4.76,0,0,0,0,0,0,4.76,4.76,0,0,0,4.76,0,0,4.76,0,0,4.76,19.05,4.76,14.29,4.76,0,9.52,9.52,0,0,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,26.32,68.42,26.32,0,0,0,0,0,0,0,0,21.05,5.26,0,0,0,0,5.26,10.53,0,0,0,0,0,0,0,0,0,0,15.79,10.53,0,10.53,0,5.26,0,0,0,0,0,5.26,5.26,0,5.26,0,0,0,0,0,0,10.53,10.53,0,10.53,0,0,0,5.26,0,5.26,0,5.26,0,5.26,5.26,0,5.26,0,0,10.53,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0
16,16,62.5,37.5,18.75,12.5,6.25,0,6.25,0,0,0,0,6.25,0,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,12.5,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
20,20,40,60,30,5,0,0,0,0,0,0,0,5,10,0,10,5,0,5,20,5,0,0,10,10,5,5,5,0,0,0,0,0,0,0,15,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,5,5,5,10,5,0,5,5,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
17,17,41.18,58.82,5.88,5.88,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,29.41,5.88,0,0,0,0,11.76,5.88,5.88,0,0,0,5.88,0,0,0,0,23.53,0,5.88,17.65,5.88,0,0,5.88,5.88,0,0,0,0,0,0,0,11.76,5.88,0,5.88,0,0,11.76,23.53,11.76,11.76,5.88,5.88,0,0,0,0,0,0,0,5.88,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,5.88,0,0
6,6,50,50,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,33.33,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,23.08,57.69,30.77,7.69,3.85,0,3.85,0,0,0,0,11.54,0,3.85,7.69,0,0,15.38,3.85,0,0,0,0,3.85,3.85,0,0,0,0,7.69,3.85,0,3.85,0,3.85,0,0,0,3.85,0,0,0,0,0,0,7.69,0,0,0,7.69,11.54,7.69,3.85,3.85,3.85,0,7.69,15.38,7.69,15.38,3.85,3.85,7.69,3.85,7.69,0,3.85,0,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0
11,11,36.36,45.45,18.18,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,9.09,0,0,0,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,18.18,0,0,9.09,0,9.09,9.09,9.09,0,9.09,0,9.09,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,41.67,37.5,16.67,4.17,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,20.83,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,0,0,12.5,16.67,12.5,12.5,8.33,4.17,4.17,4.17,12.5,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,21,33.33,57.14,4.76,4.76,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,14.29,4.76,4.76,0,0,0,14.29,4.76,9.52,4.76,4.76,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,4.76,14.29,19.05,9.52,0,14.29,4.76,0,19.05,9.52,4.76,4.76,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8,75,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,25,12.5,0,0,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,61.54,46.15,15.38,7.69,0,0,0,0,0,0,0,0,7.69,3.85,11.54,0,0,7.69,11.54,3.85,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,11.54,3.85,7.69,0,0,0,0,0,0,0,0,3.85,0,3.85,3.85,0,3.85,0,0,3.85,0,0,3.85,3.85,0,15.38,3.85,3.85,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,53.85,38.46,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,15.38,0,7.69,0,0,0,7.69,7.69,0,7.69,0,0,0,0,0,0,7.69,0,0,0,0,7.69,23.08,7.69,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,60,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,50,50,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0
8,8,62.5,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,12.5,0,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,63.64,27.27,9.09,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,4.55,13.64,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,9.09,4.55,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,4.55,9.09,4.55,0,9.09,4.55,0,4.55,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,52.63,47.37,21.05,5.26,0,0,0,0,0,0,5.26,5.26,10.53,0,10.53,0,0,5.26,0,0,0,0,0,10.53,0,10.53,0,0,0,5.26,0,0,0,0,15.79,0,0,10.53,5.26,0,0,5.26,5.26,0,0,0,0,0,0,0,15.79,0,5.26,0,0,10.53,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,34.62,42.31,23.08,11.54,0,0,0,0,0,0,3.85,3.85,3.85,3.85,7.69,0,0,11.54,3.85,0,0,0,3.85,0,0,0,0,0,0,3.85,0,0,0,0,19.23,7.69,3.85,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,11.54,3.85,3.85,3.85,0,0,0,0,0,3.85,0,0,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0
16,16,50,50,12.5,0,0,0,0,0,0,0,0,0,6.25,0,6.25,6.25,0,12.5,18.75,6.25,0,0,6.25,6.25,6.25,0,0,0,0,18.75,0,0,0,0,25,6.25,12.5,6.25,6.25,0,0,6.25,0,6.25,0,6.25,0,6.25,0,0,6.25,0,6.25,0,6.25,0,0,6.25,0,6.25,0,6.25,0,6.25,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
25,25,40,56,24,8,0,0,0,0,0,0,8,4,12,0,0,0,4,4,24,8,0,0,8,12,4,8,4,4,4,0,0,0,0,0,8,0,0,0,4,4,0,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,47.37,57.89,10.53,0,0,0,0,0,0,0,0,0,5.26,0,10.53,0,0,10.53,5.26,0,0,0,0,5.26,5.26,0,0,0,0,10.53,0,0,0,0,15.79,15.79,0,0,0,0,0,5.26,0,5.26,0,10.53,0,10.53,0,0,5.26,0,0,5.26,0,0,10.53,5.26,5.26,10.53,5.26,0,10.53,5.26,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
7,7,57.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,11,63.64,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,22,59.09,40.91,31.82,4.55,0,0,0,0,0,0,0,9.09,13.64,0,4.55,9.09,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,13.64,0,0,9.09,9.09,0,4.55,0,0,0,0,0,0,0,0,0,13.64,4.55,0,9.09,0,0,0,4.55,4.55,9.09,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,35.29,41.18,23.53,5.88,0,0,0,0,0,0,5.88,0,11.76,0,11.76,5.88,0,5.88,5.88,5.88,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,17.65,0,0,5.88,17.65,5.88,0,5.88,5.88,0,0,5.88,0,5.88,0,0,5.88,0,5.88,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,38.46,61.54,23.08,7.69,0,0,0,0,0,0,0,0,7.69,0,7.69,7.69,0,23.08,23.08,7.69,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,23.08,7.69,0,7.69,7.69,7.69,0,7.69,7.69,0,0,0,0,0,0,0,15.38,0,7.69,0,0,7.69,7.69,23.08,0,15.38,0,7.69,7.69,0,0,0,0,0,0,30.77,0,0,0,0,30.77,0,0,0,0,0,0,0,0,0,0,0,0
10,10,10,40,30,10,0,0,0,0,0,0,10,0,0,0,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,55,40,15,5,5,0,0,0,5,5,0,0,0,0,10,0,0,15,5,0,0,0,10,5,0,5,0,0,5,15,0,0,0,0,25,10,5,5,5,0,0,5,5,0,0,0,0,0,0,0,10,0,0,10,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
35,35,20,42.86,22.86,2.86,0,0,0,0,0,0,2.86,14.29,2.86,0,2.86,2.86,0,2.86,5.71,2.86,0,0,0,5.71,2.86,2.86,0,2.86,0,5.71,0,0,0,0,2.86,0,0,2.86,2.86,0,0,0,0,0,0,2.86,0,0,0,0,2.86,2.86,0,0,0,0,0,2.86,0,5.71,2.86,2.86,0,5.71,8.57,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,50,70,40,20,10,0,10,0,0,0,0,10,10,0,10,0,0,10,20,0,0,0,0,20,10,10,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,20,10,0,0,0,10,0,10,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,42.11,52.63,15.79,5.26,5.26,0,0,5.26,0,0,0,10.53,0,0,0,0,0,10.53,10.53,0,0,0,0,15.79,5.26,10.53,0,10.53,10.53,5.26,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.05,0,5.26,15.79,5.26,10.53,5.26,5.26,0,0,0,0,0,10.53,0,0,5.26,10.53,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,5.26,0,0
9,9,22.22,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,22.22,22.22,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,33.33,55.56,18.52,3.7,0,0,0,0,0,0,3.7,3.7,7.41,0,7.41,3.7,0,0,14.81,3.7,0,0,0,11.11,0,11.11,3.7,3.7,0,7.41,3.7,0,0,3.7,7.41,0,0,7.41,3.7,0,0,3.7,3.7,0,0,3.7,3.7,0,0,0,7.41,3.7,0,0,0,3.7,0,0,0,11.11,3.7,7.41,7.41,3.7,0,0,3.7,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0
6,6,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,11.11,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,16.67,58.33,25,0,0,0,0,0,0,0,0,16.67,8.33,0,8.33,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,8.33,8.33,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,8.33,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,17,35.29,41.18,11.76,0,0,0,0,0,0,0,0,0,5.88,0,5.88,5.88,0,23.53,5.88,0,0,0,0,5.88,0,5.88,0,5.88,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,17.65,23.53,0,11.76,5.88,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,62.5,41.67,12.5,0,0,0,0,0,0,0,0,4.17,0,0,8.33,0,0,16.67,8.33,0,0,0,0,12.5,4.17,8.33,0,4.17,0,0,0,0,0,0,8.33,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,12.5,4.17,4.17,4.17,0,0,0,0,0,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
14,14,64.29,35.71,7.14,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,61.54,38.46,7.69,7.69,0,0,0,0,0,0,0,0,7.69,0,7.69,0,0,15.38,0,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,0,7.69,0,7.69,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,7.69,0,0,7.69,0,0,7.69,15.38,0,15.38,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,16.67,33.33,16.67,8.33,8.33,8.33,0,0,0,0,0,0,8.33,0,0,8.33,0,8.33,8.33,8.33,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,8.33,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0
11,11,54.55,63.64,27.27,9.09,0,0,0,0,0,0,9.09,0,9.09,0,18.18,0,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,18.18,0,0,18.18,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,13,61.54,38.46,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.69,7.69,15.38,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,23.08,0,15.38,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,15.38,7.69,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,60,33.33,13.33,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,6.67,0,0,0,0,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,13.33,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,23,52.17,52.17,30.43,21.74,8.7,0,8.7,0,0,0,4.35,4.35,0,4.35,4.35,0,0,21.74,8.7,4.35,0,0,0,4.35,4.35,0,0,0,0,8.7,0,0,0,0,8.7,4.35,0,0,4.35,0,0,4.35,0,4.35,0,4.35,0,4.35,0,0,13.04,8.7,4.35,4.35,4.35,0,4.35,17.39,8.7,8.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,33.33,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,22.22,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
9,9,22.22,66.67,44.44,11.11,0,0,0,0,0,0,11.11,0,11.11,0,22.22,0,0,11.11,0,0,0,0,11.11,11.11,0,11.11,0,0,0,11.11,0,0,0,0,22.22,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0
19,19,63.16,21.05,10.53,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
